BoardSize,MutationRate,TypeOfStartEnvironment,FitnessTimeStep,CostToLive,FitnessRepThreshold,DirectFitnessTimer,DirectFitnessRange,DirectFitnessBenefit,DirectFitnessCost,DirectFitnessbcRatio,DirectFitnessExploitability,DoDirectFitness,DiffusionTimeStep,DiffusionConstG,DiffusionCutOff,DoDiffusion,ColorSecretionTimeStep,ColorSecreted,AmountColorSecreted,ColorSecretionCostPerTimeStep,DoColorSecretion,ColorMetabolismTimeStep,ColorMetNoUptake,ColorUptakeG,ColorUptakeB,ColorUptakeR,ColorFitnessPerUnitG,ColorFitnessPerUnitB,DoColorMetabolism,ColorFitnessPerUnitR,DoBiofilm,ExploitersDoBiofilms,BiofilmRange,BiofilmViscosity,BiofilmCost,BiofilmUptakeMultR,DoFlow,FlowOutOfBoard,FlowTimeStep,FlowProportionalToAmount,FlowAmountPerTimeStep,DoDegradation,DegradationReducedByBiofilm,DegradationTimeStep,DegradationProportional,DegradationAmountPerTimeStep,TimeTakenmean,TimeTakenvariance,CellIDmean,CellIDvariance,HighestProducerCountmean,HighestProducerCountvariance,LowestProducerCountmean,LowestProducerCountvariance,TimeAtHighestProdCountmean,TimeAtHighestProdCountvariance,TimeAtLowestProdCountmean,TimeAtLowestProdCountvariance,HighestProducerCountAfterStablemean,HighestProducerCountAfterStablevariance,LowestProducerCountAfterStablemean,LowestProducerCountAfterStablevariance,TimeAtHighestProdCountAfterStablemean,TimeAtHighestProdCountAfterStablevariance,TimeAtLowestProdCountAfterStablemean,TimeAtLowestProdCountAfterStablevariance,CellCountmean,CellCountvariance,CellCountmeanPast1000,CellCountvariancePast1000,ProducerFrequencymean,ProducerFrequencyvariance,ProducerFrequencymeanPast1000,ProducerFrequencyvariancePast1000,ProducerCountmean,ProducerCountvariance,ProducerCountmeanPast1000,ProducerCountvariancePast1000
15,0,SmallSeedEach,1,-0.1,1,5,1,1.7,0.1,17,1,False,0.5,0.15,1,True,1,Blue,5000,0.1,True,1,True,10000,10000,100,0.0001,0.0001,True,-0.01,True,True,1,1,0,0.01,False,True,1,True,0.7,True,False,2,True,0.5,3000.322,0.05836123,458121.4,3.110956E+07,690.4,235.04,17.4,1.44,1886.273,759784.3,6.445531,6.260314,689.2,229.76,488.8,814.56,2000.203,488291.8,2221.813,540227.9,696.9628,7.126379,721,0,0.8295873,0.001575322,0.8408531,0.001731454,580.861,727.6453,606.2551,900.083
15,0,SmallSeedEach,1,-0.1,1,5,1,1.7,0.1,17,1,False,0.5,0.15,1,True,1,Blue,5000,0.1,True,1,True,10000,10000,100,0.0001,0.0001,True,-0.01,True,True,1,10,0,0.01,False,True,1,True,0.7,True,False,2,True,0.5,3000.728,0.4974708,384833.2,6060513,721,0,18,0,418.4381,5863.616,5.602021,0.06841187,721,0,720,0,1000.591,0.08721472,1000.591,0.08721472,692.7726,11.22331,721,0,0.9798311,2.900885E-05,1,0,685.4002,27.82715,721,0
15,0,SmallSeedEach,1,-0.1,1,5,1,1.7,0.1,17,1,False,0.5,0.15,1,True,1,Blue,5000,0.1,True,1,True,10000,10000,100,0.0001,0.0001,True,-0.01,True,True,1,1,0,0.01,False,True,1,True,0.7,True,False,2,True,0.7,3000.848,1.250179,398510.8,7.56787E+07,576.4,2400.64,17.4,1.44,488.5969,9726.971,6.809918,7.055058,549.2,2675.76,311.6,1476.24,2242.38,526796.3,2252.69,362643.6,691.5121,4.151971,721,0,0.6401998,0.004001635,0.6065429,0.003677748,440.432,2174.072,437.3174,1911.847
15,0,SmallSeedEach,1,-0.1,1,5,1,1.7,0.1,17,1,False,0.5,0.15,1,True,1,Blue,5000,0.1,True,1,True,10000,10000,100,0.0001,0.0001,True,-0.01,True,True,1,10,0,0.01,False,True,1,True,0.7,True,False,2,True,0.7,3000.87,0.1108252,262078.4,1.676143E+07,721,0,16,7.6,595.2277,6147.2,7.70645,6.054145,721,0,720,0,1000.714,0.5243748,1000.714,0.5243748,683.9943,26.56109,721,0,0.9693445,3.126941E-05,1,0,672.2456,18.2811,721,0

