TimePassed,CellCount,ProducerFrequency,ProducerCount
0,38,0.5,19
0.9987005,38,0.5,19
12.22261,38,0.5,19
15.49233,44,0.5681818,25
18.84863,51,0.627451,32
21.15594,57,0.6666667,38
26.21449,75,0.72,54
29.877,93,0.7311828,68
33.39376,111,0.7387387,82
36.55974,125,0.76,95
39.46512,137,0.7664233,105
42.80183,156,0.7564102,118
45.91039,164,0.7682927,126
50.04866,179,0.7821229,140
53.72871,193,0.7927461,153
57.01359,206,0.8009709,165
60.61072,209,0.8038278,168
63.79542,222,0.8108108,180
67.19132,240,0.8166667,196
71.18642,253,0.8260869,209
75.04845,274,0.8357664,229
78.87032,285,0.8350877,238
81.66822,300,0.8366666,251
84.08219,308,0.8344156,257
88.84302,325,0.8338462,271
91.50512,334,0.8383234,280
95.66488,351,0.8319088,292
99.25475,367,0.839237,308
105.1834,379,0.8416886,319
105.6737,382,0.8429319,322
112.3764,400,0.8475,339
114.2711,408,0.8431373,344
118.6338,420,0.8428571,354
122.411,435,0.8344827,363
128.0721,448,0.8325893,373
130.2262,451,0.842572,380
134.5365,461,0.8329718,384
138.4958,478,0.8347281,399
143.28,491,0.8472505,416
147.2408,505,0.8376238,423
152.8746,514,0.8424125,433
156.23,523,0.8393881,439
162.9697,537,0.8361266,449
167.8494,554,0.8429603,467
171.7502,563,0.8436945,475
176.6331,576,0.8385417,483
180.5166,587,0.846678,497
184.5223,599,0.8547579,512
188.6215,607,0.8632619,524
193.5007,620,0.8564516,531
196.4648,624,0.863782,539
201.0157,638,0.862069,550
205.0247,644,0.8649068,557
209.0415,653,0.863706,564
212.8371,660,0.8621212,569
214.7424,662,0.8610272,570
219.6611,667,0.8575712,572
223.6206,674,0.8590505,579
228.6456,677,0.8567208,580
231.6297,681,0.8575624,584
235.6382,686,0.8586006,589
238.799,693,0.8556998,593
240.696,693,0.8600289,596
245.4211,697,0.8608322,600
248.3673,699,0.8612303,602
252.2784,702,0.8646724,607
255.2108,703,0.8620199,606
258.188,705,0.8652482,610
263.1079,707,0.8613861,609
267.1329,710,0.8661972,615
272.0828,714,0.8585434,613
275.2326,715,0.8615385,616
280.3517,716,0.8715084,624
283.3779,717,0.8730823,626
288.0401,718,0.8746518,628
291.0609,718,0.8830084,634
295.7721,718,0.8857939,636
298.7889,718,0.8871866,637
303.7191,718,0.8927577,641
306.6219,718,0.8997214,646
311.2967,718,0.8885794,638
314.2282,719,0.8956885,644
318.7406,720,0.8902778,641
321.7637,720,0.8930556,643
323.7997,720,0.8972222,646
328.5419,720,0.8958333,645
331.547,720,0.8986111,647
336.276,721,0.9042996,652
339.237,721,0.9167823,661
343.9974,721,0.9237171,666
347.0558,721,0.926491,668
350.7206,721,0.9306518,671
354.1401,721,0.9361997,675
358.894,721,0.9403606,678
361.9182,721,0.9459085,682
366.6599,721,0.9500694,685
369.6142,721,0.9459085,682
374.3876,721,0.9500694,685
377.4113,721,0.9445215,681
381.4567,721,0.9445215,681
384.2777,721,0.9528432,687
386.2964,721,0.963939,695
391.1624,721,0.9611651,693
394.0695,721,0.9570042,690
398.8806,721,0.9611651,693
401.8774,721,0.962552,694
405.55,721,0.965326,696
408.7998,721,0.9611651,693
410.8812,721,0.9708738,700
415.4948,721,0.9722608,701
418.5515,721,0.9694868,699
423.3133,721,0.9597781,692
427.1467,721,0.9597781,692
430.7701,721,0.9667129,697
433.7653,721,0.9722608,701
438.4925,721,0.9778086,705
441.4957,721,0.9819695,708
445.4657,721,0.9778086,705
448.3323,721,0.9875174,712
450.3022,721,0.9889043,713
455.2242,721,0.9861304,711
459.1554,721,0.9833565,709
464.358,721,0.9778086,705
466.3335,721,0.9805825,707
471.2083,721,0.9778086,705
474.2412,721,0.9819695,708
479.0086,721,0.9722608,701
481.9629,721,0.9791955,706
486.6316,721,0.9875174,712
490.6285,721,0.9889043,713
495.3797,721,0.9930652,716
498.3563,721,0.9972261,719
503.7891,721,0.9958391,718
506.8574,721,1,721
511.6312,721,1,721
515.6389,721,1,721
520.507,721,1,721
524.4903,721,1,721
529.3843,721,1,721
533.3091,721,1,721
538.1721,721,1,721
541.4371,721,1,721
546.15,721,1,721
550.0059,721,1,721
555.1074,721,1,721
558.1251,721,1,721
562.9675,721,1,721
565.9852,721,1,721
569.8594,721,1,721
573.7137,721,1,721
577.2269,721,1,721
580.3785,721,1,721
582.3847,721,1,721
587.2296,721,1,721
590.248,721,1,721
595.0164,721,1,721
598.0017,721,1,721
602.7758,721,1,721
605.8527,721,1,721
610.5288,721,1,721
614.3138,721,1,721
618.0369,721,1,721
621.055,721,1,721
625.8516,721,1,721
628.8392,721,1,721
633.686,721,1,721
637.659,721,1,721
642.5982,721,1,721
645.6307,721,1,721
649.6248,721,1,721
