BoardSize,MutationRate,TypeOfStartEnvironment,FitnessTimeStep,CostToLive,FitnessRepThreshold,DirectFitnessTimer,DirectFitnessRange,DirectFitnessBenefit,DirectFitnessCost,DirectFitnessbcRatio,DirectFitnessExploitability,DoDirectFitness,ColorSecretionCostPerTimeStep,DoColorSecretion,ColorMetabolismTimeStep,ColorUptakeG,ColorFitnessPerUnitG,DoColorMetabolism,TimeTakenmean,TimeTakenvariance,CellIDmean,CellIDvariance,HighestProducerCountmean,HighestProducerCountvariance,LowestProducerCountmean,LowestProducerCountvariance,TimeAtHighestProdCountmean,TimeAtHighestProdCountvariance,TimeAtLowestProdCountmean,TimeAtLowestProdCountvariance,HighestProducerCountAfterStablemean,HighestProducerCountAfterStablevariance,LowestProducerCountAfterStablemean,LowestProducerCountAfterStablevariance,TimeAtHighestProdCountAfterStablemean,TimeAtHighestProdCountAfterStablevariance,TimeAtLowestProdCountAfterStablemean,TimeAtLowestProdCountAfterStablevariance,CellCountmean,CellCountvariance,CellCountmeanPast1000,CellCountvariancePast1000,ProducerFrequencymean,ProducerFrequencyvariance,ProducerFrequencymeanPast1000,ProducerFrequencyvariancePast1000,ProducerCountmean,ProducerCountvariance,ProducerCountmeanPast1000,ProducerCountvariancePast1000
15,0,HalfAndHalf,1,-0.1,1,5,1,0.65,0.1,6.5,1,False,0.1,True,1,10000,0.0001,True,3000.494,0.09350085,260143.7,1.482627E+08,398.1,351.09,141.6,1353.64,119.6897,13953.48,1715.687,476933.6,326.4,624.64,143.2,1502.76,1982.777,441198.8,1725.881,461728.9,721,0,721,0,0.3510719,0.001663828,0.3213936,0.001863737,253.1228,864.9276,231.7248,968.8445
30,0,HalfAndHalf,1,-0.1,1,5,1,0.65,0.1,6.5,1,False,0.1,True,1,10000,0.0001,True,3000.34,0.05468081,1158070,2.362655E+09,1499.1,4193.29,795.3,28630.41,233.7009,52954.04,2689.403,48622.66,1317.6,11988.44,795.3,28630.41,1088.644,18743.47,2689.403,48622.66,2791,0,2791,0,0.4126574,0.001431396,0.3716652,0.002256478,1151.727,11150.1,1037.318,17577.21

