BoardSize,MutationRate,TypeOfStartEnvironment,FitnessTimeStep,CostToLive,FitnessRepThreshold,DirectFitnessTimer,DirectFitnessRange,DirectFitnessBenefit,DirectFitnessCost,DirectFitnessbcRatio,DirectFitnessExploitability,DoDirectFitness,ColorSecretionCostPerTimeStep,DoColorSecretion,ColorMetabolismTimeStep,ColorUptakeG,ColorFitnessPerUnitG,DoColorMetabolism,TimeTakenmean,TimeTakenvariance,CellIDmean,CellIDvariance,HighestProducerCountmean,HighestProducerCountvariance,LowestProducerCountmean,LowestProducerCountvariance,TimeAtHighestProdCountmean,TimeAtHighestProdCountvariance,TimeAtLowestProdCountmean,TimeAtLowestProdCountvariance,HighestProducerCountAfterStablemean,HighestProducerCountAfterStablevariance,LowestProducerCountAfterStablemean,LowestProducerCountAfterStablevariance,TimeAtHighestProdCountAfterStablemean,TimeAtHighestProdCountAfterStablevariance,TimeAtLowestProdCountAfterStablemean,TimeAtLowestProdCountAfterStablevariance,CellCountmean,CellCountvariance,CellCountmeanPast1000,CellCountvariancePast1000,ProducerFrequencymean,ProducerFrequencyvariance,ProducerFrequencymeanPast1000,ProducerFrequencyvariancePast1000,ProducerCountmean,ProducerCountvariance,ProducerCountmeanPast1000,ProducerCountvariancePast1000
15,0,SmallSeedEach,1,-0.1,1,5,1,0.5,0.1,5,1,True,0.2,False,2,1000,0.001,False,5000.446,0.01048064,320426.7,1728891,543,1532.667,0,0,176.807,77.34434,1473.989,6003.495,115.6667,1006.222,0,0,1107.152,9569.913,1473.989,6003.495,708.376,1.609579,721,0,0.1051214,7.334953E-06,0.009358592,7.821055E-06,66.89291,1.732136,6.747549,4.065711
15,0,SmallSeedEach,1,-0.1,1,5,1,0.8,0.1,8,1,True,0.2,False,2,1000,0.001,False,5000.497,0.01584856,955554,2.985385E+09,692,78,17,2,2225.49,3372056,11.20401,32.60224,671.3333,1428.222,346,13176,2479.76,2492070,3285.244,1084518,708.6311,0.1256536,721,0,0.7770333,0.003384562,0.7636767,0.005794762,551.3198,1769.718,550.6107,3012.293
15,0,SmallSeedEach,1,-0.1,1,5,2,0.5,0.1,5,1,True,0.2,False,2,1000,0.001,False,5000.671,0.1621267,316882.7,4.775667E+07,561.3333,237.5555,0,0,165.5043,199.5394,971.867,26888.33,13.33333,355.5555,6666,2.221778E+07,362.592,262945.9,401.1364,321820.8,710.1265,0.2386885,721,0,0.06513391,1.767117E-05,0.000469395,4.406634E-07,38.8981,11.78892,0.338434,0.2290751
15,0,SmallSeedEach,1,-0.1,1,5,2,0.8,0.1,8,1,True,0.2,False,2,1000,0.001,False,5000.479,0.05785004,410292.7,6.672277E+07,649,264.6667,0,0,189.4033,2873.535,1386.763,21317.75,166.3333,1380.222,0,0,1074.199,3977.239,1386.763,21317.75,711.627,0.3297764,721,0,0.1217532,7.030429E-06,0.01169254,2.40888E-05,80.77839,5.403648,8.430316,12.52234

