BoardSize,MutationRate,TypeOfStartEnvironment,FitnessTimeStep,CostToLive,FitnessRepThreshold,DirectFitnessTimer,DirectFitnessRange,DirectFitnessBenefit,DirectFitnessCost,DirectFitnessbcRatio,DirectFitnessExploitability,DoDirectFitness,ColorSecretionCostPerTimeStep,DoColorSecretion,ColorMetabolismTimeStep,ColorUptakeG,ColorFitnessPerUnitG,DoColorMetabolism,TimeTakenmean,TimeTakenvariance,CellIDmean,CellIDvariance,HighestProducerCountmean,HighestProducerCountvariance,LowestProducerCountmean,LowestProducerCountvariance,TimeAtHighestProdCountmean,TimeAtHighestProdCountvariance,TimeAtLowestProdCountmean,TimeAtLowestProdCountvariance,HighestProducerCountAfterStablemean,HighestProducerCountAfterStablevariance,LowestProducerCountAfterStablemean,LowestProducerCountAfterStablevariance,TimeAtHighestProdCountAfterStablemean,TimeAtHighestProdCountAfterStablevariance,TimeAtLowestProdCountAfterStablemean,TimeAtLowestProdCountAfterStablevariance,CellCountmean,CellCountvariance,CellCountmeanPast1500,CellCountvariancePast1500,ProducerFrequencymean,ProducerFrequencyvariance,ProducerFrequencymeanPast1500,ProducerFrequencyvariancePast1500,ProducerCountmean,ProducerCountvariance,ProducerCountmeanPast1500,ProducerCountvariancePast1500
15,0,HalfAndHalf,1,-0.1,1,5,1,0.65,0.1,6.5,1,False,0.1,True,1,10000,0.0001,True,3000.794,0.1697299,406367.6,1.602703E+09,446,1910.6,50.5,4075.25,175.3877,14560.73,2399.563,295476.4,288,3297.2,55.4,4100.241,2116.408,206151.6,2419.637,255052,721,0,721,0,0.2907884,0.004859051,0.2132254,0.009327407,209.6585,2525.942,153.7355,4848.77

