BoardSize,MutationRate,TypeOfStartEnvironment,FitnessTimeStep,CostToLive,FitnessRepThreshold,DirectFitnessTimer,DirectFitnessRange,DirectFitnessBenefit,DirectFitnessCost,DirectFitnessbcRatio,DirectFitnessExploitability,DoDirectFitness,ColorSecretionCostPerTimeStep,DoColorSecretion,ColorMetabolismTimeStep,ColorUptakeG,ColorFitnessPerUnitG,DoColorMetabolism,TimeTaken,CellID,HighestProducerCount,LowestProducerCount,TimeAtHighestProdCount,TimeAtLowestProdCount,HighestProducerCountAfterStable,LowestProducerCountAfterStable,TimeAtHighestProdCountAfterStable,TimeAtLowestProdCountAfterStable,CellCountmean,CellCountvariance,CellCountmeanPast1500,CellCountvariancePast1500,ProducerFrequencymean,ProducerFrequencyvariance,ProducerFrequencymeanPast1500,ProducerFrequencyvariancePast1500,ProducerCountmean,ProducerCountvariance,ProducerCountmeanPast1500,ProducerCountvariancePast1500
15,0,HalfAndHalf,1,-0.1,1,5,1,0.65,0.1,6.5,1,False,0.1,True,1,10000,0.0001,True,3000.022,466660,411,74,49.57649,2771.692,301,74,1716.721,2771.692,721,0,721,0,0.313623,0.009302533,0.243844,0.00476521,226.1222,4835.833,175.8116,2477.153

