BoardSize,MutationRate,TypeOfStartEnvironment,FitnessTimeStep,CostToLive,FitnessRepThreshold,DirectFitnessTimer,DirectFitnessRange,DirectFitnessBenefit,DirectFitnessCost,DirectFitnessbcRatio,DirectFitnessExploitability,DoDirectFitness,ColorSecretionCostPerTimeStep,DoColorSecretion,ColorMetabolismTimeStep,ColorUptakeG,ColorFitnessPerUnitG,DoColorMetabolism,TimeTakenmean,TimeTakenvariance,CellIDmean,CellIDvariance,HighestProducerCountmean,HighestProducerCountvariance,LowestProducerCountmean,LowestProducerCountvariance,TimeAtHighestProdCountmean,TimeAtHighestProdCountvariance,TimeAtLowestProdCountmean,TimeAtLowestProdCountvariance,HighestProducerCountAfterStablemean,HighestProducerCountAfterStablevariance,LowestProducerCountAfterStablemean,LowestProducerCountAfterStablevariance,TimeAtHighestProdCountAfterStablemean,TimeAtHighestProdCountAfterStablevariance,TimeAtLowestProdCountAfterStablemean,TimeAtLowestProdCountAfterStablevariance,CellCountmean,CellCountvariance,CellCountmeanPast1000,CellCountvariancePast1000,ProducerFrequencymean,ProducerFrequencyvariance,ProducerFrequencymeanPast1000,ProducerFrequencyvariancePast1000,ProducerCountmean,ProducerCountvariance,ProducerCountmeanPast1000,ProducerCountvariancePast1000
15,0,SmallSeedEach,1,-0.1,1,5,1,0.65,0.1,6.5,1,TRUE,0.2,FALSE,2,1000,0.001,FALSE,5000.635,0.0118854,479790,4.87E+09,627,2748.667,0,0,231.4032,2993.077,3644.874,472947,467.3333,9526.889,0,0,1022.796,305.3667,3644.874,472947,710.2972,0.8622732,721,0,0.272864,0.00502494,0.1659011,0.004151594,188.9006,2629.655,119.6147,2158.169
15,0,SmallSeedEach,1,-0.1,1,2.5,1,0.65,0.1,6.5,1,TRUE,0.2,FALSE,2,1000,0.001,FALSE,5000.745,0.2165951,742913.7,3.33E+09,618.3333,661.5555,17,2,1696.799,4965753,4.581393,1.174389,546.6667,4016.889,33,108.6667,2910.921,2061176,3449.834,477805.7,711.6093,2.105307,721,0,0.4070537,0.002161729,0.3467634,0.001962238,286.4607,1149.706,250.0165,1020.059
15,0,SmallSeedEach,1,-0.1,1,5,1,1.3,0.2,6.5,1,TRUE,0.2,FALSE,2,1000,0.001,FALSE,5000.718,0.04645236,1262766,1.43E+07,721,0,18,0,725.5556,44509.84,6.253708,1.928504,721,0,718,8,1005.447,53.89357,1000.247,0.02491249,711.395,0.02819332,721,0,0.9853067,1.21E-05,0.9999927,1.08E-10,703.3193,5.903142,720.9947,5.64E-05
15,0,SmallSeedEach,1,-0.2,1,5,1,1.3,0.2,6.5,1,TRUE,0.2,FALSE,2,1000,0.001,FALSE,5000.838,0.5630109,1377552,5.92E+07,721,0,18.66667,0.8888889,564.5967,45260.92,5.133175,1.654892,721,0,720,0,1001.001,1.396019,1001.001,1.396019,712.2524,1.466663,721,0,0.9812326,6.16E-05,1,0,702.095,36.39111,721,0
15,0,SmallSeedEach,1,-0.2,2,5,1,1.3,0.2,6.5,1,TRUE,0.2,FALSE,2,1000,0.001,FALSE,5000.493,0.01087022,466620,4.76E+09,574.3333,4041.556,6,72,657.3089,337325.8,2393.223,2875332,378.6667,11910.22,29.33333,1720.889,1177.333,45409.5,3869.407,189055.1,708.6426,6.758598,721,0,0.2630426,0.007062336,0.1826549,0.01269419,180.8492,3643,131.6943,6598.982
